created_at,text
Tue Jul 21 16:40:00 +0000 2020,"Today, I’m releasing my plan to mobilize a 21st century care and early childhood education workforce.

It will ease the financial burden of care for families, create good-paying jobs with good benefits, and treat workers with the dignity they deserve.

https://t.co/Z8FOorzFmE https://t.co/hcyLR8CIbq"
Tue Jul 21 01:15:00 +0000 2020,"In honor of John Lewis, C.T. Vivian, and all the essential workers who have selflessly risked their lives, the Senate should pass a bill that ensures working people get real relief — extended unemployment insurance, rental support, and guaranteed sick leave. #StrikeForBlackLives"
Tue Jul 21 00:20:00 +0000 2020,"Folks, it may be hard to believe, but we have just over 100 days until Election Day. I know we can beat Donald Trump and build this nation back better than before — but we need your help to do it.

If you're able, please chip in today: https://t.co/3vHMq4Pxjc"
Mon Jul 20 23:05:00 +0000 2020,"Small manufacturers like McGregor Industries demonstrate the resilience, creativity, and staying-power of America’s industrial base.

Together we're going to make sure the future is made in America — by all of America. https://t.co/LKqAzOgnw0"
Mon Jul 20 21:55:00 +0000 2020,"Today, I am putting the Kremlin and other foreign governments on notice: If elected president, I will direct my administration to impose substantial and lasting costs on those who interfere with American elections. https://t.co/s9rEY92TQK"
Mon Jul 20 21:10:00 +0000 2020,We're paying the price for this president's incompetence every single day. https://t.co/PUqyt83The
Mon Jul 20 19:17:00 +0000 2020,"President Trump asked to see the COVID death chart. @RealDonaldTrump, here you go. https://t.co/45tYD2NXti"
Mon Jul 20 18:15:00 +0000 2020,"Every day it becomes clearer: We are in a battle for the soul of this nation. Who we are. What we believe. Who we want to be. It’s all at stake.

We have to vote Donald Trump out this November."
Mon Jul 20 15:00:01 +0000 2020,"Imagine the future we can create with Donald Trump out of the White House. A future where we:

- Tackle the climate crisis
- Build a new American economy
- End our gun violence epidemic
- Ensure our government works for all, not just the wealthy few"
Mon Jul 20 00:15:00 +0000 2020,"In this moment of crisis, we have the chance to build a new American economy. One where everyone gets a fair return for their work and an equal chance to get ahead.

Together, we'll get it done."
Sun Jul 19 22:30:00 +0000 2020,Every day is National Ice Cream Day in my book. https://t.co/R6WR0LNspS
Sun Jul 19 19:30:00 +0000 2020,"Mr. President, your ignorance isn’t a virtue or a sign of your strength — it’s undercutting our response to this unprecedented crisis at every turn and it’s costing Americans their jobs and their lives. https://t.co/PXSNiGNa6w"
Sun Jul 19 18:07:00 +0000 2020,"The hard truth is that it didn’t have to be this bad, but Donald Trump ignored the experts and refused to take action. He has failed our nation. https://t.co/WAhigUtsxz"
Sun Jul 19 17:54:41 +0000 2020,"RT @TeamJoe: Throughout his public service career, @JoeBiden has been there when so many of us have needed him. We want to know your #IKnow…"
Sun Jul 19 16:11:00 +0000 2020,"Now more than ever, we need a president who will choose hope over fear."
