created_at,text,dale_chall_readability_score,flesch_kincaid,automated_readability,flesch_reading,sentence_count,coleman_liau_index,based_on_all_algorithms
Fri Jan 04 18:58:50 +0000 2019,Also I love you Your video is everything,0.4,4.1,2.0,80.28,1,4.31,3rd and 4th grade
Sat Dec 22 02:57:23 +0000 2018,"I m so blessed I get to take this time to be with family, relax, work on my mind, body and soul and come back when I m ready. I have my fans to thank for that. I m so grateful, truly. I love you guys so fucking much thank you",1.25,2.4,1.1,100.78,4,0.91,5th and 6th grade
Fri Dec 07 16:09:22 +0000 2018,"I grew up in Texas, singing to everyday, DESPERATELY trying to hit her high notes.. if you would ve told me I d have a Grammy nod with her I would ve laughed in your face This is so surreal..",7.2,14.2,16.5,64.72,1,4.48,7th and 8th grade
Fri Dec 07 15:47:44 +0000 2018,Woke up filled with hope. Dreams come true y all... thank you I love you so much,0.42,-0.6,0.5,113.61,2,1.12,-1th and 0th grade
Sat Jul 21 18:00:02 +0000 2018,"Suns out, buns out ad",0.25,-1.9,-3.0,117.16,1,-3.17,1st and 2nd grade
Sat Jul 21 07:59:28 +0000 2018,Never been more proud of a song in my life..,0.5,1.3,0.1,103.63,1,0.38,0th and 1st grade
Sat Jul 21 07:34:02 +0000 2018,Recording my new album and I just hit a note so high I peed a little,6.4,4.8,2.2,89.08,1,1.62,6th and 7th grade
Fri Jul 20 23:34:09 +0000 2018,You make mistakes too,7.78,1.3,1.8,92.8,1,2.9,1st and 2nd grade
Fri Jul 20 14:00:39 +0000 2018,"Solo, con Clean Bandit, est disponible en espa ol ahora Que lo disfruten Solo with Clean Bandit is now available in Spanish",9.75,9.5,11.4,66.07,1,9.11,9th and 10th grade
Wed Jul 18 21:32:13 +0000 2018,It makes me so happy to see you guys voting for SorryNotSorry as best pop video. I had so much fun making it with all my friends. Keep it up VMAs,5.17,2.6,1.2,94.86,3,2.41,4th and 5th grade
Tue Jul 17 19:03:22 +0000 2018,Wish I could kiss you right now. Wearing Demi4Fabletics ad,7.04,2.9,4.1,83.32,2,6.12,5th and 6th grade
Sat Jul 14 19:59:17 +0000 2018,show up amp glow up Demi4fabletics ad,6.24,3.7,2.9,81.29,1,5.75,3rd and 4th grade
Fri Jul 13 05:39:03 +0000 2018,"Lets BeTheGeneration to end extreme poverty. On 2 Dec, join to call on world leaders to fight malnutrition, end unnecessary disease, educate children, repeal laws that hold women back, and ensure clean water for all. Go to for more details",8.64,8.5,8.8,57.98,3,9.85,8th and 9th grade
Thu Jul 12 18:46:59 +0000 2018,aw YOU GUYS are so lovely and the pleasure is all mine Solo,5.5,3.6,2.1,92.12,1,2.83,5th and 6th grade
Wed Jul 11 22:45:14 +0000 2018,One year later... thanks for everything SorryNotSorry,8.5,9.6,13.7,38.99,1,16.54,8th and 9th grade
Tue Jul 10 18:01:11 +0000 2018,Feeling this bobbie tank today demi4fabletics ad,10.75,9.6,10.3,38.99,1,14.86,9th and 10th grade
Mon Jul 09 20:59:43 +0000 2018,Mom Do you know 2Chainz I love him,0.4,-0.8,-1.6,114.12,1,-0.05,-1th and 0th grade
Fri Jul 06 20:01:04 +0000 2018,Hi Demi4Fabletics ad,9.05,9.2,8.3,34.59,1,9.23,8th and 9th grade
Fri Jul 06 04:43:34 +0000 2018,Good luck on your blog.,0.25,-1.9,-1.1,117.16,1,-0.85,-1th and 0th grade
Thu Jul 05 18:59:11 +0000 2018,"My fundraiser for ends tomorrow morning We re only 5,000 away from 30k.",5.5,6.0,6.5,75.2,1,7.24,6th and 7th grade
Thu Jul 05 17:20:14 +0000 2018,Doing my bit by refusing straws and plastic utensils. Together we can save the planet What s your plasticsaction going to be,8.49,7.6,6.1,60.31,2,8.45,7th and 8th grade
Mon Jul 02 17:01:20 +0000 2018,Thank you Europe Spending the last month of my life with you was truly special. I can t wait to see you all again soon TellMeYouLoveMeTour,6.71,3.6,5.6,92.12,2,6.83,6th and 7th grade
Sun Jul 01 19:16:07 +0000 2018,Who wants a signed guitar from my Core photoshoot All you have to do is follow and head over to their site to enter for a chance to win ad,6.18,10.3,10.7,74.87,1,4.37,10th and 11th grade
Fri Jun 29 18:00:02 +0000 2018,Sister I am slayed.,0.2,1.3,-0.7,92.8,1,-1.46,0th and 1st grade
