created_at,text,dale_chall_readability_score,flesch_kincaid,automated_readability,flesch_reading,sentence_count,coleman_liau_index,based_on_all_algorithms
Thu Jul 02 15:27:16 +0000 2020,"JOBS, JOBS, JOBS MAGA",7.78,1.3,1.8,92.8,1,0.0,1st and 2nd grade
Thu Jul 02 14:40:16 +0000 2020,HISTORIC JOBS NUMBERS MAGA,15.68,7.2,7.7,50.5,1,10.15,7th and 8th grade
Thu Jul 02 13:11:31 +0000 2020,News Conference at 9 30. Great Jobs Numbers,7.78,2.5,1.8,84.34,2,2.2,1st and 2nd grade
Wed Jul 01 17:55:45 +0000 2020,"Special thank you to the and for their support of what will, without question, be a special evening Salute2America",7.07,8.3,11.9,69.11,1,11.43,7th and 8th grade
Wed Jul 01 13:48:48 +0000 2020,"....horrible BLM chant, Pigs In A Blanket, Fry Em Like Bacon . Maybe our GREAT Police, who have been neutralized and scorned by a mayor who hates amp disrespects them, won t let this symbol of hate be affixed to New York s greatest street. Spend this money fighting crime instead",6.68,6.3,8.5,79.9,3,7.83,8th and 9th grade
Wed Jul 01 13:48:48 +0000 2020,"NYC is cutting Police s by ONE BILLION DOLLARS, and yet the is going to paint a big, expensive, yellow Black Lives Matter sign on Fifth Avenue, denigrating this luxury Avenue. This will further antagonize New York s Finest, who LOVE New York amp vividly remember the....",7.15,11.3,12.8,56.08,2,9.41,12th and 13th grade
Wed Jul 01 12:30:27 +0000 2020,"Biden was asked questions at his so called Press Conference yesterday where he read the answers from a teleprompter. That means he was given the questions, just like Crooked Hillary. Never have seen this before",5.57,4.3,8.1,84.98,3,10.19,5th and 6th grade
Wed Jul 01 12:07:26 +0000 2020,No corroborating evidence to back reports. Department of Defense. Do people still not understand that this is all a made up Fake News Media Hoax started to slander me amp the Republican Party. I was never briefed because any info that they may have had did not rise to that level,7.06,7.1,6.1,66.94,4,7.53,7th and 8th grade
Wed Jul 01 11:19:44 +0000 2020,"WOW. Record Growth in 2nd Quarter Under Corrupt Joe Biden and his MASSIVE Tax and Regulation increases, Markets, and your 401k s, will PLUNGE Expect a Record 2021",7.84,11.8,15.3,59.98,1,10.16,15th and 16th grade
Wed Jul 01 11:12:00 +0000 2020,"My Executive Order to protect Monuments, Statues etc., IS IN FULL FORCE AND EFFECT. In excess of a 10 year prison term. Please do not put yourself in jeopardy. Many people now under arrest",7.31,4.2,4.3,79.77,4,6.05,3rd and 4th grade
Wed Jul 01 11:09:21 +0000 2020,"The Russia Bounty story is just another made up by Fake News tale that is told only to damage me and the Republican Party. The secret source probably does not even exist, just like the story itself. If the discredited has a source, reveal it. Just another HOAX",6.53,6.8,5.5,67.76,4,6.95,6th and 7th grade
Wed Jul 01 11:05:07 +0000 2020,"Congratulations to on completely dominating the just released morning TV Ratings. Morning Joke, staring Psycho Joe Scarborough on MSDNC, a Concast Company, was a disaster. Even worse was the barely registering mess",10.09,11.0,10.8,35.23,3,13.78,10th and 11th grade
Wed Jul 01 10:53:32 +0000 2020,"Can t believe how badly has done in the newly released TV ratings. They are so far below thank you President Trump that you can barely find them. Fredo should be given a big pay cut MSDNC also did poorly. As I have long said, Fake News does not pay",6.47,4.6,3.6,84.17,4,4.45,5th and 6th grade
Wed Jul 01 10:50:18 +0000 2020,Minneapolis City Council unanimously approves proposal to disband police. The Democrats would do this all over the U.S. It would be a disaster for safety amp security,8.76,8.0,7.5,53.88,3,10.35,7th and 8th grade
Wed Jul 01 10:48:13 +0000 2020,Happening fast,11.63,8.8,10.2,35.61,1,7.1,11th and 12th grade
