created_at,text,dale_chall_readability_score,flesch_kincaid,automated_readability,flesch_reading,sentence_count,coleman_liau_index,based_on_all_algorithms
Sat Jul 11 23:57:03 +0000 2020,Thanks for the Great Florida Welcome and I loved being back in the Sunshine State MAGA,6.4,7.2,7.5,72.16,1,8.18,7th and 8th grade
Fri Jul 10 00:23:48 +0000 2020,"President amp this Administration are listening, learning amp leading. Yesterday, Joe Biden referred to the police at the enemy amp called for them to be defunded. We want all officers to hear us loud amp clear we are NOT going to defund the police not now, not ever.",7.39,8.4,8.1,63.7,3,8.29,7th and 8th grade
Fri Jul 10 00:22:55 +0000 2020,"On behalf of President amp our entire Administration, know this We have your back. We support you. We love you. We Back the Blue. And with God s help, and the common sense and decency of the American people, we will ensure that your service will never be in vain.",6.66,4.8,3.7,78.25,5,5.14,4th and 5th grade
Fri Jul 10 00:20:51 +0000 2020,It was my honor to be at the with some amazing men and women of law enforcement today President and I BACK THE BLUE and we will always stand with those on the Thin Blue Line,6.74,13.8,14.6,60.32,1,5.53,13th and 14th grade
Thu Jul 09 23:19:18 +0000 2020,To the men and women of We know that you re the best of us. We know that you put your lives on the line because you love all the families of this community. We know you bear the burden of our safety. And we will always be with you.,5.2,3.4,2.0,92.63,4,2.48,6th and 7th grade
Thu Jul 09 23:17:27 +0000 2020,On behalf of President We Back the Blue,7.98,4.1,1.4,80.28,1,3.55,3rd and 4th grade
Thu Jul 09 22:21:40 +0000 2020,Honored to be speaking at the in Philadelphia. Watch LIVE,8.87,6.0,6.2,69.79,1,8.5,8th and 9th grade
Thu Jul 09 22:10:34 +0000 2020,America needs four more years of President MAGA,7.98,6.4,6.1,63.36,1,9.35,7th and 8th grade
Thu Jul 09 22:10:33 +0000 2020,"While President cut taxes, Joe Biden wants to raise taxes by nearly 4 trillion amp while President Trump signed more legislation to cut red tape than any other President, Joe Biden is already making plans to expand the Democrats government take over.",7.6,18.5,23.0,37.31,1,12.03,18th and 19th grade
Thu Jul 09 22:10:33 +0000 2020,"Today, after criticizing the Paycheck Protection Program that saved thousands of American businesses, Joe Biden is in Pennsylvania to talk about his plans for economy going forward at a company that received a PPP loan.",9.43,18.1,21.0,27.49,1,13.47,12th and 13th grade
Thu Jul 09 22:00:27 +0000 2020,"The choice has never been clearer for the American people. Under the Obama Biden Administration, this economy lost 200,000 manufacturing jobs, but in the first three years of our Administration, we added 500,000 manufacturing jobs.",6.76,11.3,13.8,45.25,2,13.92,13th and 14th grade
Thu Jul 09 22:00:06 +0000 2020,"Right here Pennsylvania, 78 of small businesses are open and as evidence of the hard work of the people of this state, in the month of May the Keystone State added 200,000 net jobs.",7.18,13.0,16.1,62.35,1,7.9,7th and 8th grade
Thu Jul 09 21:46:52 +0000 2020,"President cut taxes, rolled back regulation, unleashed American energy, ended the war on coal and fought for free, fair and reciprocal trade. Under this President, America is winning again",8.71,10.1,11.8,48.3,2,12.93,10th and 11th grade
Thu Jul 09 21:39:01 +0000 2020,"It was a privilege to visit a great company that has been thriving under President winning agenda It has been three years of Promises Made and Promises Kept and with four more years, we will Make America Great Again...Again",8.0,16.1,20.4,48.81,1,10.22,10th and 11th grade
